date,h_open,h_high,h_low,h_close,h_vol,h_qvol,h_trades,h_taker_buy_qvol,btc_close,btc_qvol,eth_close,eth_qvol,sol_close,sol_qvol,funding_sum,funding_last,oi,oi_usd,top_ls_acct,top_ls_pos,global_ls,taker_ls_vol,vix,btc_ex_netflow_usd,btc_mvrv,btc_adract,eth_ex_netflow_usd,eth_mvrv,eth_adract,h_spot_vol_all
2025-10-10,43.966,46.064,21.029,37.735,23086118.61,920599823.62403,2330762.0,445233447.18366,112714.9,45076825982.4017,3819.99,47929937738.04511,187.65,12449562933.37032,0.00030000000000000003,5e-05,4704480.33,177479272.00570542,1.9040584341319446,1.5859668506944444,1.9177371304861113,1.1193736631944444,21.66,-56515610.588364124,2.070562788244427,745662.0,-77413720.08168793,1.1802499814321767,666821.0,264157998.427751
2025-10-11,37.735,40.99,35.188,36.828,19662765.77,750538564.92184,2579463.0,379874674.3524,110579.1,18268163074.1344,3744.99,19726835357.37149,177.22,6939729482.65284,0.0022269300000000002,5e-05,5026358.89,185459148.02133417,1.1461187709375,1.533994763888889,1.1652857055902777,1.0879670104166665,21.66,367024852.9194293,2.0194789962614186,718136.0,-571714345.2903581,1.1558212049171683,639474.0,274501301.970219
2025-10-12,36.825,40.923,35.905,39.621,17133791.99,660339518.96888,2300730.0,325527653.0411,114894.4,24571794294.0169,4149.99,37481577939.66282,196.88,9428185561.90882,0.00025005000000000003,5e-08,4627450.55,183775763.08141267,1.524822226701389,1.7486896041666666,1.6130600482638888,1.0566362013888888,21.66,-263718493.63516212,2.0951257451651712,695884.0,49329531.5757308,1.2720055104401529,691495.0,163981927.132651
2025-10-13,39.62,43.625,38.177,42.424,18733778.47,766957939.64519,2457830.0,371143992.33515,115111.9,22509504374.6067,4239.7,32696882710.92269,208.57,10697165542.98083,0.0002065,5e-05,4734073.01,200324161.8971536,1.7640496730555555,1.9234808645833334,1.749718875173611,0.9924517638888888,19.03,-253504723.97315,2.09746317757528,680803.0,21532046.884752274,1.3012038185122388,672710.0,201221605.25326
2025-10-14,42.427,43.169,37.349,39.39,17627020.57,696953962.13323,2334391.0,330238339.63714,112983.8,29101159307.8663,4123.05,34258219352.17251,202.34,10701210339.01792,0.00016668,-4.91e-05,4713952.65,186100993.91294855,2.208479034305556,2.0565495520833332,2.174321016875,1.0308862708333333,20.81,-134641187.31122828,2.056829337301677,706371.0,280034791.9745779,1.2740120458425583,652820.0,215063732.924183
2025-10-15,39.393,41.189,36.815,37.364,12084959.72,473162379.38877,1980904.0,219742279.73463,110699.0,14722103584.389,3983.81,21819540012.2743,193.73,6036607252.38731,0.00030000000000000003,5e-05,4322266.44,160991458.09068,2.316594931388889,1.8734215104166667,2.2809829659375,0.9831563680555555,20.64,-2055032822.2309012,2.005891025806165,695775.0,-911142388.1738937,1.23928279678373,755770.0,157473987.979608
2025-10-16,37.362,39.459,36.276,36.794,13276563.59,500315920.94605,2075574.0,239144701.12233,108129.4,21245415629.6721,3892.02,22709297884.67893,184.76,6606423137.49413,-0.00069849,-6.674e-05,4376488.45,160126959.4086,2.2228904288194444,1.97992621875,2.255186972951389,0.9899690069444443,25.31,-47136690.292227745,1.9578568178170297,740169.0,-118827661.60356152,1.2210034962839864,696528.0,167270282.00255
2025-10-17,36.795,37.541,33.279,35.462,19534396.43,684530652.74382,2735447.0,333731136.90196,106378.6,25744733284.1127,3829.99,25226782204.14404,181.89,6910424291.08776,0.00013684,-9.251e-05,4296123.25,152171125.15451,2.0550129601041665,1.8743707604166664,2.0632103538194446,1.048995673611111,20.78,345643393.44802284,1.92928303157762,772447.0,91567321.95756173,1.2144339241812585,718971.0,196305098.820984
2025-10-18,35.462,36.91,34.614,36.862,8138637.5,290595909.66416,1168436.0,139527552.01653,107117.5,7319254840.618,3887.01,7509890240.83936,187.47,2460180025.90983,2.7779999999999998e-05,5e-05,4163197.93,153397190.92878,2.0617869391666668,1.9341036388888888,2.1007861961111107,1.0464303333333334,20.78,184773170.34591246,1.9381495183779995,608801.0,-15579107.004041553,1.2338743572501154,1082455.0,88822064.778656
2025-10-19,36.862,38.513,35.68,37.398,8683509.65,323607119.03547,1337213.0,160732717.35939,108586.2,12227415542.3371,3980.59,13293751538.49362,187.78,3220867836.88114,0.00030000000000000003,5e-05,4225075.12,158085410.68992,2.1269640599652777,2.153616163194444,2.1592224546875,1.165995201388889,20.78,-83168751.84230256,1.965929731213064,595209.0,179499486.23859245,1.2604541072528592,1038730.0,97912821.7026623
2025-10-20,37.399,39.574,36.7,37.939,11166044.52,426946822.20784,1521333.0,207196505.20605,110469.9,15403876134.7218,3977.54,15854456792.02957,189.63,4215737771.26453,0.00030000000000000003,5e-05,4350586.98,164795884.21542,2.335698604652778,2.280601420138889,2.3326429349652775,1.116570548611111,18.23,-90355109.6255827,2.000241242040893,679663.0,207824241.6714871,1.2550768973265398,712270.0,101437537.000346
2025-10-21,37.936,38.36,35.149,35.346,15693881.72,574941475.31593,1971693.0,273745116.25213,108253.7,26588100130.4652,3871.11,23982223539.19465,185.54,5671467182.8095,0.00030000000000000003,5e-05,4219203.13,149668553.35281435,2.220026385451389,2.5648826354166667,2.177294741597222,1.0538397881944443,17.87,20102517.082896233,1.9642552693241937,733522.0,76547917.25654244,1.229187055490027,745734.0,226069616.819517
2025-10-22,35.345,36.831,34.454,36.233,15476507.2,550226192.21347,1937430.0,267494393.18672,107532.0,19528248919.2056,3803.93,19162417413.61478,180.01,5150599931.03907,0.00011779000000000001,5e-05,3995828.16,144740883.43968,1.9680946498263887,2.518037732638889,1.9154824160416668,1.016779576388889,18.6,-165826840.62939644,1.9422693938130509,695833.0,-335206020.20926714,1.2103017621199867,721508.0,224084852.052294
2025-10-23,36.227,40.798,36.148,40.198,17485054.93,682007054.46725,2231998.0,339256435.71086,110025.9,14194391374.774,3855.21,14306558471.2592,191.27,4284450758.09497,0.00030000000000000003,5e-05,4353441.93,174916943.30547,2.0408735560069444,2.4985493125000002,1.905760494895833,1.0527531006944446,17.3,104366028.2962079,1.9838505829202957,679681.0,-177555658.73138094,1.2295802583840223,744666.0,239534399.147285
2025-10-24,40.199,40.883,38.673,39.288,9091132.46,361516163.99483,1167850.0,179070037.18193,110965.4,12266995720.6384,3933.19,14370925595.57035,193.5,3668733028.26517,0.00030000000000000003,5e-05,4239373.72,166640298.81078795,2.390549696319445,2.4059581180555556,2.256558912013889,1.083349767361111,16.37,36618599.126366615,2.0002399703642184,734616.0,-68740922.44457805,1.2526147982847213,713773.0,125131262.65912
2025-10-25,39.289,44.657,38.861,44.213,8434551.47,351621014.49289,1094665.0,179207836.84081,111589.4,5042907497.6125,3952.25,5100565551.56726,193.72,1781564235.7331,0.00030000000000000003,5e-05,4321303.46,191183107.67732,2.4595232978125003,2.499457868055556,2.1840157000347222,1.1451120902777778,16.37,34487113.126288176,2.010123020095332,595504.0,20126312.53899485,1.2574880327521292,760625.0,118326354.099514
2025-10-26,44.214,48.604,43.51,47.295,14043833.94,649831241.74587,1621034.0,328074017.26655,114497.8,11025832161.8245,4156.37,11852616616.01451,199.93,2931586718.1338,0.00030000000000000003,5e-05,4404273.53,208662227.9552088,2.3401718263541667,2.2241583923611112,2.1220926961458333,1.0971548298611111,16.37,28611711.047764778,2.061141989497095,584836.0,-215811605.85905325,1.3118738969548085,818357.0,190573592.509296
2025-10-27,47.3,49.5,45.39,46.52,16881575.02,799445347.47126,1965988.0,394168997.00559,114064.1,13655124505.5205,4118.47,17446812942.46984,198.61,3929419826.22723,0.00030000000000000003,5e-05,4942439.19,230045832.09855,2.4170212736805556,2.0188416944444447,2.2116903626388886,1.0878835243055556,15.79,-636256909.6291189,2.0506486983041583,726782.0,231057221.7566601,1.2941643583535152,749297.0,213628154.608142
2025-10-28,46.515,49.365,45.932,47.657,12487144.34,593669084.7737,1741772.0,283711906.47778,112833.5,14968353132.7899,3977.56,17497055109.81833,194.05,5766187704.77525,-2.854999999999999e-05,-0.00014704,4930463.85,235786420.20926896,2.4878313181597225,1.596514986111111,2.4262186330555555,1.0525145833333331,16.42,-548640329.0199671,2.0269852854220023,693980.0,-336091483.9027312,1.2549389603314474,716806.0,250199448.773945
2025-10-29,47.65,49.971,45.5,47.952,16419466.39,786023920.75894,2124197.0,382660268.71823,109985.6,18302671178.4635,3900.38,17639590435.27133,193.81,5868749555.3461,-0.00061311,-0.00016814,5337141.45,255051315.6126,2.6391009946875,1.584124798611111,2.6590336736805558,1.0294521458333332,16.92,-307063089.2226567,1.9748570714184717,667087.0,-313393888.3097403,1.2333472314258809,667632.0,278066326.75785
2025-10-30,47.952,50.238,42.669,45.389,22763206.73,1053094789.10095,2861383.0,499446443.38447,108263.5,22369109428.5478,3802.8,22017129749.74984,184.55,6883294604.89973,-2.6179999999999997e-05,5e-05,4854139.2,220763823.7464,2.699609998263889,1.5199693125,2.792780739513889,1.0030642291666667,16.91,609587292.1660943,1.9325248327320044,708971.0,16963037.780293226,1.2030309789333915,640378.0,333970074.314257
2025-10-31,45.389,46.25,42.356,43.685,13460717.3,594012912.37204,1993471.0,291965905.37482,109557.3,16683797487.54,3846.42,14680218606.47905,187.13,3997187707.67719,0.00030000000000000003,5e-05,4527846.01,197363251.1391119,2.5920903317708333,1.8161268715277776,2.5698505757638888,1.089556732638889,17.44,151957131.10827398,1.9596274069163768,723709.0,152339945.17413187,1.2213434272927488,734635.0,200609764.170114
2025-11-01,43.684,44.523,42.643,43.262,7145661.81,311581709.71035,1260875.0,154208002.256,110047.2,4579668770.1899,3872.14,4916549621.84477,186.29,1749118906.39264,0.00030000000000000003,5e-05,4385312.57,189393530.4043704,2.547329901736111,1.8756460763888887,2.4840044011458335,1.2068198055555555,17.44,-2209881.709331274,1.9663440701835695,683092.0,-112943196.872594,1.227233383164807,795039.0,113819516.981196
2025-11-02,43.263,43.465,41.092,42.443,9859660.59,416057901.06383,1444089.0,200982762.96469,110494.9,6744087828.2275,3904.8,7038966407.17009,187.65,2498280668.58738,0.00030000000000000003,5e-05,4590160.42,194714605.0164,2.5364499654861112,1.8401313854166668,2.5335821418402777,1.1718866388888889,17.44,-66240969.60515022,1.97277646963442,575622.0,-82000651.16575482,1.2334970106757845,733519.0,118781836.126585
2025-11-03,42.443,42.73,38.253,40.187,17532798.91,709152610.57321,2391592.0,342444368.95853,106544.0,18689862800.3629,3602.15,24340952228.33653,165.95,7084338344.9774,0.00030000000000000003,5e-05,4210031.77,168721233.21452,2.4003001564583335,1.7253938715277777,2.3327013803472223,1.0593653472222222,17.17,-464844414.2603493,1.9020882532144816,772175.0,15041263.833997726,1.152155180345344,646200.0,242402822.918435
2025-11-04,40.186,40.829,35.408,39.012,26873202.74,1018430567.79962,3789226.0,494682581.47692,101450.3,28973193334.5977,3285.28,36171319570.78212,154.94,8721874277.93501,0.00030000000000000003,5e-05,4419234.73,173290493.95190105,2.445848864826389,1.5490474097222222,2.5402830354166666,1.0523892604166667,19.0,1024716914.0868669,1.8116855886218344,779122.0,-305558609.09723186,1.074191216060715,636651.0,344985587.557264
2025-11-05,39.014,42.24,37.5,41.357,13500964.0,545964231.18117,2167126.0,264771788.97845,103837.0,17127717826.9393,3423.06,18458018565.74134,162.28,4680195934.72159,0.00032177,5e-05,4292596.75,177519353.40236992,2.384765010173611,1.5809940208333333,2.460984289583333,1.085568236111111,18.01,-71599742.0581212,1.857055734420492,747953.0,71347001.10396457,1.1267134701760293,643948.0,209593202.449204
2025-11-06,41.357,41.357,37.588,38.498,11698731.22,460400098.5842,1869983.0,221684357.19101,101305.6,14822272935.6669,3313.7,16485449833.07646,155.2,3634247706.49051,0.00030000000000000003,5e-05,4488161.51,173386655.45432,2.6726255546527775,1.7422097534722223,2.702698270902778,1.0547395972222222,19.5,-198585992.57211757,1.8097201631689652,737224.0,165561838.13774288,1.0985282477097795,643147.0,154715282.4155
2025-11-07,38.499,43.388,38.0,42.243,13779442.15,553982643.24045,2167000.0,271302548.4213,103305.2,16618226412.9992,3434.36,16601841382.86458,161.72,4223578185.53535,0.00030000000000000003,5e-05,4228368.79,179117930.31319,2.394770281527778,1.8643204236111108,2.3267904032291664,1.1555746493055556,19.08,-214494151.37644958,1.8428465053331913,752529.0,12084024.181406975,1.143146043553386,654646.0,171663244.916248
2025-11-08,42.243,43.327,39.672,40.145,8045886.53,330099248.02445,1259955.0,156680433.14679,102269.3,7229449979.504,3400.07,9099157353.14614,157.94,2216769276.51952,0.00030000000000000003,5e-05,4095408.35,164504437.0573238,2.3655225868402776,1.7337802708333332,2.2647200001388885,1.1315543854166665,19.08,5496312.802397728,1.8227583856026048,622449.0,101952497.93746287,1.13743368168896,769665.0,107609338.920085
2025-11-09,40.146,42.834,39.203,41.813,6487192.51,264274811.0315,1171553.0,127971435.91415,104670.6,9539326599.9635,3581.31,11301873155.95876,164.45,2835488033.27801,0.00030000000000000003,5e-05,4096898.19,170881927.65862164,1.8894009502777775,1.6872027048611111,1.8648478426041666,1.130668704861111,19.08,-193372931.51208222,1.8641651761462623,607063.0,-137068115.67973387,1.1931435400569197,748910.0,89051652.3234981
2025-11-10,41.813,43.264,40.828,41.443,7450370.56,313573806.41526,1293963.0,152767200.53923,105966.3,12736544297.3328,3566.38,13360528858.35997,167.24,3224512292.22051,0.00030000000000000003,5e-05,4069892.53,169458504.3940348,1.8699969342013891,1.76276440625,1.7582282152777777,1.138180892361111,17.6,770993259.4308932,1.8875443600732529,723219.0,-233045760.85197914,1.1938430989058912,655838.0,111444078.104774
2025-11-11,41.444,41.995,38.448,38.682,7665114.58,307812867.17039,1351329.0,144019131.41893,103005.8,13877840027.7205,3416.32,15900378901.78895,154.5,4148128002.26939,0.00030000000000000003,5e-05,4221181.72,163207173.10477298,1.6895961966319444,1.7565763576388889,1.5913185487500001,1.0578136006944443,17.28,-56085674.63172412,1.8318881974218433,717240.0,-462990821.8337194,1.1507847309802273,620692.0,141881346.749208
2025-11-12,38.683,40.859,37.45,38.356,10988682.77,428501732.85603,1574832.0,201836766.62079,101605.8,14516821988.2784,3413.46,16907897063.88611,153.32,4081627735.52015,0.00030000000000000003,5e-05,4368684.42,167086769.53550586,1.4483426121180556,1.8363621423611112,1.4400782057638888,1.0119117118055554,17.51,-107954738.69342208,1.8085099031300793,666761.0,-10108109.15847826,1.1497701586682747,620057.0,149067603.645619
2025-11-13,38.356,39.846,36.6,38.527,11382663.98,435792209.97815,1631648.0,210536661.71891,99654.3,23845056328.8644,3230.12,26083884668.87648,144.62,5372951128.85222,0.00030000000000000003,5e-05,4398559.3,170474962.7901,1.3531140771180556,2.0225080208333335,1.3097087644791667,1.0619787604166666,20.0,286246440.3750415,1.7800126434105843,715565.0,180078309.27345133,1.1015430981759484,619058.0,125383076.270144
2025-11-14,38.529,38.598,36.0,37.492,15010437.46,560716427.87787,2014156.0,286788793.53629,94544.9,27699919078.6639,3111.2,25699714531.16107,138.83,5356400585.81058,0.00030000000000000003,5e-05,4526666.09,169591545.06185,1.3998626850694444,2.1604975902777777,1.3021743944791666,1.1961149305555556,19.83,191501641.93466663,1.6842606972655323,804891.0,24143572.841449738,1.0636172619284496,652720.0,158198617.841838
2025-11-15,37.493,39.56,37.31,38.567,5195503.04,201112608.55996,867765.0,97821687.17064,95560.3,8648839692.4375,3166.55,7562768036.56531,139.55,1949402448.62755,0.00030000000000000003,5e-05,4310097.65,166779228.56675,1.568500808472222,2.0428096388888886,1.4671594447916667,1.1980250451388887,19.83,387725399.33363235,1.7025099652616345,735457.0,120531196.85950571,1.0837024152713381,811416.0,64343779.7907985
2025-11-16,38.569,40.502,37.45,38.699,9026204.07,349238721.00223,1270001.0,170537348.51183,94221.7,12858824611.9057,3094.05,17212970189.19971,137.12,3137837335.47011,0.00030000000000000003,5e-05,4257994.64,164737554.62696,1.7795973158680556,2.1013348402777776,1.7454318375694444,1.1682420659722221,19.83,525673670.3773918,1.6785525812642024,599175.0,101586187.67600822,1.0629000554573136,666921.0,116984992.218966
2025-11-17,38.698,39.341,37.101,39.335,10075734.63,385192875.17168,1442770.0,185679592.36882,92169.7,19251468313.7895,3030.06,20848106009.10493,130.9,4908357205.14169,0.00030000000000000003,5e-05,4264994.99,166217950.2300664,1.801460922638889,1.9930128090277779,1.791633162986111,1.1034337708333333,22.38,650068718.8553519,1.6392867114437717,722706.0,212187101.0926584,1.0476501395254318,618174.0,127447552.581759
2025-11-18,39.335,41.709,38.238,38.653,16091732.8,640329423.19147,2236061.0,309460670.47064,92916.9,21287650102.1971,3122.2,18980315506.87928,140.61,4814838925.3173,0.0002875,3.75e-05,4602993.75,178181888.0625,1.990932462534722,1.8411453125000001,2.030374735,1.0654403888888888,24.69,-2089306127.89493,1.654516965238705,783873.0,132280595.85605288,1.0860881945616565,612635.0,221626227.281011
2025-11-19,38.653,39.107,37.12,38.842,9572215.75,364462799.07666,1440978.0,166003150.44544,91508.9,20531646468.1953,3024.09,23272863365.89668,136.96,4084200673.94964,0.00027622000000000004,5e-05,4775332.36,184552269.71692,2.039294504270833,1.8878502569444444,2.1710621146875,0.9620297638888888,23.66,-368676776.66883945,1.628739580213074,740835.0,55189599.12683487,1.0599863572645432,616861.0,131443047.128822
2025-11-20,38.841,39.8,37.346,37.541,9644665.98,371662602.24857,1464154.0,181462241.92412,86601.3,24710128018.0412,2832.97,23455659763.16681,133.6,5902174784.60641,0.00029903000000000004,5e-05,4705964.58,177028975.57044,2.0373349396180553,1.9983314756944444,2.062505227986111,1.0958387222222223,26.42,361635639.14935875,1.5515619978194948,712914.0,-194260698.46788275,1.0116991702113467,621631.0,118701792.150013
2025-11-21,37.542,38.547,31.66,33.85,30651059.8,1044529122.0951,4079703.0,499274915.648,85093.5,37766204535.2064,2764.69,29404535921.142,128.61,7486418598.58328,9.28e-05,5e-05,5619041.43,190485504.477,1.7865713018055556,1.7230880694444446,1.8021847108680555,0.982074625,23.43,762750017.2862988,1.5202473672522108,798210.0,140706759.0342281,0.9927513433102656,588871.0,305051584.128548
2025-11-22,33.851,34.524,29.35,29.977,16519924.74,524019885.55273,2188052.0,247879892.03518,84689.4,7944941195.9623,2769.06,7433402072.25529,127.5,2417872701.4117,0.00030000000000000003,5e-05,5926501.91,177996558.36494,1.5404414902430554,1.762346388888889,1.476449321111111,1.00666984375,23.43,38247715.01793265,1.5063202250156789,653472.0,-534872099.34163225,1.0029319732777204,705201.0,127343833.591581
2025-11-23,29.977,32.642,29.614,31.863,15317052.57,478333183.44271,2185781.0,242046528.71984,86807.7,12021965924.515,2800.73,9262309369.80448,130.51,2595902186.08364,0.00016245000000000002,-1.233e-05,5814386.29,184776140.91989633,1.5235172773263888,1.8081233368055554,1.5525351559027778,1.1515166041666667,23.43,-76987367.44955492,1.5408129016405956,587259.0,9076007.392950475,1.0233630113226078,609077.0,146005692.216634
2025-11-24,31.863,34.66,30.407,33.728,17776949.85,571875245.35061,2351081.0,283810668.17875,88247.1,18390268446.5396,2952.19,17629818981.86079,138.38,4171194858.37273,0.00029358,5e-05,5340297.35,180383038.1119441,1.5410693311805557,1.7750644444444446,1.4814879009027777,1.1039956805555555,20.52,232827188.79183578,1.5674035927405892,672046.0,-91688012.14761353,1.0775534574695178,598417.0,208718874.830741
2025-11-25,33.728,34.496,31.789,33.717,15776204.27,518823269.68764,2205352.0,254852340.23721,87324.1,13058119938.8809,2958.24,13900856134.8333,138.9,3227348288.59252,0.00015417,2.471e-05,5396234.05,181604860.7187,1.5317798796180557,1.7450010416666666,1.5001460620833333,1.0574727916666666,18.56,-263878393.0003929,1.5507097680723907,673473.0,-207917373.9886552,1.0797946050079852,674841.0,284630022.321651
2025-11-26,33.717,36.359,33.01,36.222,11443357.5,395004514.03607,1650302.0,204801497.03255,90438.1,14035931374.2226,3025.02,12642800437.45882,142.95,4059132190.40123,0.00022808000000000003,5e-05,5359261.41,193868155.2887917,1.4216442824305555,1.861143375,1.3210590226041665,1.222291013888889,17.19,-33312313.873996258,1.6019179596137352,719513.0,-74324998.20906436,1.0996913666523067,896568.0,237820298.773556
2025-11-27,36.22,36.537,34.455,34.723,7368169.92,260227043.42827,1099129.0,128272274.68155,91292.2,10363381065.7595,3013.8,8948067808.55838,140.77,2025203371.83319,-6.625999999999998e-05,5e-05,5141070.35,178338589.37115,1.5658594114583333,1.8599965520833333,1.467159861701389,1.2095676493055556,17.21,42169667.4341135,1.6180110246025807,675201.0,1023427.4611887932,1.0976426316600838,1191046.0,164246894.514402
2025-11-28,34.723,36.809,33.769,34.924,11032129.96,387951888.07609,1555209.0,192746947.38696,90847.8,13439159085.5929,3029.8,11796891863.91637,137.28,2973186567.48073,0.00026362,1.362e-05,5128153.33,178955384.1083494,1.5509637080208334,1.7191792916666666,1.4268236965972223,1.173260777777778,16.35,101382744.59309053,1.6124043653578792,703533.0,9975883.971228004,1.1024352071672745,931800.0,195603230.614982
2025-11-29,34.923,36.449,34.001,34.329,11270791.25,395638943.61308,1534230.0,191784554.49772,90765.0,4912678291.2122,2987.96,6775926299.40963,135.84,1292117011.97258,0.00030000000000000003,5e-05,5078924.97,174603609.14274633,1.5643950831597222,1.7170822673611112,1.4746377478125001,1.1334717916666668,16.35,-288696881.9257411,1.609812435967487,630159.0,11964162.494538844,1.0854834986821595,1020235.0,198001277.199391
2025-11-30,34.33,34.549,31.827,31.934,8846948.99,295556365.70893,1083127.0,138037991.83417,90320.6,6030481989.374,2990.02,5970408807.45167,133.38,1881167681.41822,0.00021299,1.36e-05,5235352.49,166954805.07015637,1.515724523888889,1.6687197777777778,1.4798295940972224,1.1405420972222222,16.35,137434083.57018137,1.605936798624271,601718.0,-81075790.23346952,1.08655988013605,1012934.0,148644683.568937
2025-12-01,31.934,32.067,29.135,31.01,17441174.92,532268506.30063,2275482.0,260750525.89942,86241.6,25577924246.4796,2797.47,18971589442.10295,126.57,3970268402.94858,0.00027952,5e-05,5473751.6,169813155.32598045,1.3825731912847223,1.5998989791666667,1.3330085042013888,1.1676674409722223,17.24,-53206441.26785803,1.533958697259218,737081.0,-90993620.56758547,1.0220156402806948,829868.0,276266860.485961
2025-12-02,31.01,34.406,30.349,33.848,15699363.52,507049693.45863,2148822.0,258266203.33405,91249.1,20398018617.2761,2994.63,14815158458.2562,138.65,4037915427.04026,0.00030000000000000003,5e-05,5411225.73,183078386.64694393,1.2533981215625,1.6107395590277778,1.2319217232638888,1.1296277847222223,16.59,-786866251.2883809,1.6233866164835693,743961.0,39119458.39991498,1.0866518668674126,935509.0,270366824.289895
2025-12-03,33.845,35.385,33.349,34.65,10433008.97,357347077.33701,1524623.0,179220316.70412,93376.7,18675815044.3044,3187.07,16873625293.15583,144.62,3750879187.73293,0.00030000000000000003,5e-05,4942504.91,171554345.4261,1.3301440738194446,1.5818765,1.2512062684375,1.1744713576388888,16.08,203007218.97141504,1.6594397707736588,716757.0,-157408362.11459136,1.1446799117162092,951940.0,212064834.873198
2025-12-04,34.651,36.189,33.061,33.519,9244861.07,319716553.99752,1289478.0,154231594.84015,92034.7,13597441409.6919,3132.01,15859152719.01436,138.96,2839952259.06117,0.00030000000000000003,5e-05,4923721.73,165269643.58918,1.5429999598263888,1.566667923611111,1.3860647350347222,1.1213235486111113,15.78,-213149968.09945893,1.6346860768202705,693069.0,-31319554.447070718,1.1242856578166305,901637.0,195822661.496303
2025-12-05,33.519,33.89,30.454,30.965,12252270.55,389828740.68618,1477838.0,181846044.93246,89288.5,16166343889.0462,3020.38,16628875832.68546,133.22,3153706520.66961,5.634e-05,8.47e-06,5292006.81,164068087.13043,1.5461838249305557,1.6658814722222222,1.4185354440972222,1.0242096493055555,15.41,-689544938.9267955,1.5845510954223283,712886.0,380896842.25091314,1.0854143304498969,955747.0,206600175.917565
2025-12-06,30.965,31.473,30.567,30.946,5202214.63,161103721.28332,705711.0,76183970.2733,89197.1,5087173918.7945,3036.53,4915211200.82418,132.14,1239623883.58158,6.0799999999999985e-06,-3.97e-06,5378955.13,166263118.84953508,1.6361010164236112,1.6631245590277777,1.5416654214930556,1.1050032395833334,15.41,-236762881.2235943,1.5825974776524672,615281.0,-191322262.4177889,1.0902969783233383,922787.0,89106170.9764156
2025-12-07,30.946,31.237,28.115,29.719,15048076.45,442372381.42237,1758347.0,207389871.97423,90345.4,11615722866.7767,3058.14,13102163181.41413,132.16,2661171319.08808,7.074e-05,-2.894e-05,5878160.21,173681894.68214706,1.515290133402778,1.6284920069444444,1.4486110174652778,1.0209230104166667,15.41,90497584.2828809,1.5985004613781386,545020.0,57393055.22644079,1.09387929995346,448771.0,202590307.498351
2025-12-08,29.718,30.951,28.638,29.484,13328629.87,398324442.63887,1658729.0,192456428.86967,90610.8,13851183299.0389,3123.14,13429694816.30503,133.19,3213491377.64541,0.00027624,2.683e-05,5714652.08,168159352.10608,1.432866936423611,1.6345473611111112,1.4009150336805556,1.1229147881944443,16.66,-165222466.2564733,1.6096177386431436,666566.0,-119419410.54272068,1.1183246110235856,547371.0,200290990.572432
2025-12-09,29.483,29.527,27.431,27.896,18545102.9,525308083.05116,2031312.0,253673238.68067,92638.4,16746767484.4678,3316.49,18099810028.77385,137.82,3949729024.76422,0.00030000000000000003,5e-05,5948845.68,166026404.8743836,1.4706393645833333,1.6414170416666667,1.4186994894444445,1.0671634479166667,16.93,-160137151.1348071,1.6469894512126808,668386.0,193830164.01018405,1.1783520301817805,608695.0,274108312.627567
2025-12-10,27.897,29.985,27.61,28.817,15444977.54,448820998.38052,1967584.0,225253110.69258,91977.5,14848606099.6705,3322.79,16131527898.00717,136.18,3876920982.24578,0.00028942000000000003,5e-05,5699178.42,164616711.4165828,1.2948294351736112,1.7580451875,1.2990940067361112,1.0340765520833335,15.77,-373591338.4217489,1.6325770870501284,689654.0,95763109.95431626,1.1717920313453785,636485.0,174168671.867706
2025-12-11,28.817,29.221,26.862,29.128,14902714.68,417931743.107,2009238.0,202699636.53592,92477.5,17359221855.9521,3235.77,16622839521.25866,136.36,3607388216.52586,0.00024032,5e-05,5763504.2,167522013.0772,1.5121967314930556,1.75203640625,1.4817056474305557,1.1129332777777778,14.85,-332140013.1316743,1.6416453987249755,656012.0,-459124697.0137564,1.1395432720271008,687587.0,202117313.268579
2025-12-12,29.128,30.284,28.304,28.588,15097721.1,442155255.57857,1872452.0,217417236.31928,90229.6,13200125050.1882,3083.34,14523686590.13976,132.19,3523510636.86583,0.00030000000000000003,5e-05,5760079.62,164790117.84858,1.3570780610763888,1.7546582430555555,1.277392125625,1.0756171875,15.74,-19212919.33918476,1.6020026597826391,761375.0,-523918621.63804364,1.0934192086046812,624410.0,189060012.329208
2025-12-13,28.589,29.724,27.897,29.576,8148446.48,233471341.48399,1005754.0,113720809.53981,90191.3,3269571102.3341,3113.01,4503562083.13692,133.04,1065342432.58208,0.00027532,5e-05,5596903.47,165949960.42482895,1.5216090103125,1.6582365659722222,1.4622205358333333,1.1518010694444445,15.74,103565180.99150133,1.6004071227927794,601306.0,-149207763.7674997,1.1017244201829015,738346.0,93993011.2912649
2025-12-14,29.575,29.896,28.234,28.806,9200978.24,268101266.33257,1201153.0,133177108.24328,88118.8,8202472245.4301,3062.02,8301728632.29391,129.31,1745136129.57408,0.00029754,5e-05,5753729.64,166610749.18548,1.572024326388889,1.6103996180555555,1.5275115731597222,1.1015201111111113,15.74,69085261.83248138,1.5625992937931457,564048.0,-159274145.13230664,1.0833786996325725,563924.0,134087431.971533
2025-12-15,28.806,29.564,27.095,27.583,12990782.74,365976222.98846,1675220.0,174172238.4882,86389.9,17011925792.4325,2963.25,18458624279.93705,127.73,3857757412.2924,0.00024581,-7e-08,5763480.64,158707004.0337917,1.7972731506250001,1.5788320555555557,1.7974444928819446,1.0774237013888888,16.5,390386543.70362806,1.5334507834438562,663223.0,147781650.68374193,1.053660718232772,714987.0,220014068.725476
